city|location|price|bedrooms|bathrooms|size
Islamabad|Gulistan-e-Jauhar - Block 16, Gulistan-e-Jauhar|0|3|None|1251
Islamabad|Bahria Town - Precinct 35, Bahria Sports City|0|4|None|3150
Islamabad|Askari 5 - Sector J, Askari 5|0|3|None|2502
Islamabad|Askari 6, Malir Cantonment|0|4|None|2394
Islamabad|Askari 6, Malir Cantonment|0|5|None|3375
Islamabad|DHA Phase 8, DHA Defence|0|6|None|4500
Islamabad|Gulshan-e-Iqbal - Block 13-D2, Gulshan-e-Iqbal|0|6|None|2160
Islamabad|Scheme 33, Karachi|0|2|None|954
Islamabad|Gulshan-e-Iqbal - Block 10, Gulshan-e-Iqbal|0|2|None|954
Islamabad|Shahbaz Commercial Area, DHA Phase 6|0|2|None|900
Islamabad|Bahria Apartments, Bahria Town Karachi|0|2|None|954
Islamabad|Askari 6, Malir Cantonment|0|4|None|2250
Islamabad|Askari 5 - Sector J, Askari 5|0|4|None|3303
Islamabad|DHA Phase 5, DHA Defence|0|6|None|9000
Islamabad|Khayaban-e-Qasim, DHA Phase 8|0|5|None|9000
Islamabad|Tariq Road, Karachi|0|3|None|1800
Islamabad|Pakistan Post Office Workers CHS, Scheme 33 - Sector 36-A|0|5|None|1080
Islamabad|Shaheed Millat Road, Karachi|0|4|None|1701
Islamabad|Darul Aman Society, Karachi|0|0|None|2250
Islamabad|Saadi Town - Block 4, Saadi Town|0|3|None|2160
Islamabad|Sadat-e-Amroha Coop Housing Society, Scheme 33|0|3|None|2160
Islamabad|Karachi Administration Employees Society, Jamshed Town|0|3|None|1251
Islamabad|Gulistan-e-Jauhar - Block 14, Gulistan-e-Jauhar|0|3|None|1449
Islamabad|Gulistan-e-Jauhar, Karachi|0|2|None|954
Islamabad|Bahria Town - Precinct 31, Bahria Town Karachi|0|3|None|2115
Islamabad|Bahria Sports City, Bahria Town Karachi|0|4|None|3150
Islamabad|Falcon Complex New Malir, Malir|0|4|None|3150
Islamabad|Falcon Complex New Malir, Malir|0|5|None|4500
Islamabad|Falcon Complex New Malir, Malir|0|4|None|3150
Islamabad|Emaar Pearl Towers, Emaar Crescent Bay|0|1|None|1251
Islamabad|Bahria Town - Precinct 35, Bahria Sports City|0|4|None|3150
Islamabad|Bahria Town - Ali Block, Bahria Town - Precinct 12|0|3|None|1125
Islamabad|Capital Cooperative Housing Society, Scheme 33 - Sector 35-A|0|2|None|792
Islamabad|Mohammad Ali Society, Gulshan-e-Iqbal Town|0|3|None|1647
Islamabad|Bahria Town - Precinct 31, Bahria Town Karachi|0|3|None|2115
Islamabad|AQ Bazar, Bahria Town Karachi|0|3|None|1809
Islamabad|Askari 5 - Sector J, Askari 5|0|5|None|3375
Islamabad|Askari 5 - Sector J, Askari 5|0|3|None|2754
Islamabad|PECHS Block 2, PECHS|0|4|None|1899
Islamabad|Khalid Bin Walid Road, Karachi|0|3|None|1899
Islamabad|Gulshan-e-Iqbal - Block 10, Gulshan-e-Iqbal|0|6|None|7740
Islamabad|Garden East, Jamshed Town|0|3|None|1602
Islamabad|Parsi Colony, Jamshed Town|0|3|None|1899
Islamabad|Bahria Sports City, Bahria Town Karachi|0|4|None|3150
Islamabad|Ittehad Commercial Area, DHA Phase 6|0|3|None|1098
Islamabad|Bahria Town - Precinct 27, Bahria Town Karachi|0|3|None|2115
Islamabad|Bahria Town - Precinct 27, Bahria Town Karachi|0|3|None|2115
Islamabad|Civil Lines, Karachi|0|3|None|1899
Islamabad|Bahria Town - Precinct 31, Bahria Town Karachi|0|3|None|2115
Islamabad|Bahria Heights, Bahria Town Karachi|0|2|None|1098
Islamabad|Bahria Paradise - Precinct 51, Bahria Paradise|0|5|None|4500
Islamabad|Bahria Town - Precinct 19, Bahria Town Karachi|0|2|None|954
Islamabad|HMR Waterfront, DHA Phase 8|0|1|None|792
Islamabad|Askari 6, Malir Cantonment|0|5|None|3375
Islamabad|Askari 6, Malir Cantonment|0|5|None|3375
Islamabad|Bahria Town - Precinct 31, Bahria Town Karachi|0|3|None|2115
Islamabad|City Tower And Shopping Mall, University Road|0|2|None|1350
Islamabad|Federal B Area - Block 15, Federal B Area|0|6|None|1080
Islamabad|Bahria Town - Precinct 10-A, Bahria Town Karachi|0|3|None|1800
Islamabad|Bahria Sports City, Bahria Town Karachi|0|4|None|3150
Islamabad|Bahria Town - Precinct 12, Bahria Town Karachi|0|3|None|1125
Islamabad|Askari 5 - Sector H, Askari 5|0|5|None|3843
Islamabad|Bahria Town - Precinct 11-A, Bahria Town - Precinct 11|0|3|None|1368
Islamabad|Amil Colony, Karachi|0|4|None|1701
Islamabad|Garden East, Jamshed Town|0|4|None|2196
Islamabad|Shaheed Millat Road, Karachi|0|4|None|2196
Islamabad|PECHS Block 2, PECHS|0|4|None|2196
Islamabad|Gulshan-e-Jamal, Gulshan-e-Iqbal Town|0|8|None|2250
Islamabad|Bahria Sports City, Bahria Town Karachi|0|4|None|3150
Islamabad|Bahria Town - Precinct 4, Bahria Town Karachi|0|5|None|4500
Islamabad|Bahria Town - Precinct 19, Bahria Town Karachi|0|4|None|2898
Islamabad|Bahria Town - Precinct 31, Bahria Town Karachi|0|3|None|1125
Islamabad|Bahria Apartments, Bahria Town Karachi|0|3|None|2196
Islamabad|Clifton - Block 8, Clifton|0|3|None|2151
Islamabad|Bahria Town - Precinct 31, Bahria Town Karachi|0|3|None|2115
Islamabad|Bahria Town - Precinct 10-A, Bahria Town Karachi|0|3|None|1800
Islamabad|DHA Phase 6, DHA Defence|0|6|None|4500
Islamabad|DHA Phase 8, DHA Defence|0|6|None|9000
Islamabad|Falcon Complex New Malir, Malir|0|5|None|4500
Islamabad|HMR Waterfront, DHA Phase 8|0|1|None|1089
Islamabad|HMR Waterfront, DHA Phase 8|0|1|None|900
Islamabad|Falcon Complex New Malir, Malir|0|5|None|4500
Islamabad|Bahria Paradise - Precinct 51, Bahria Paradise|0|5|None|4500
Islamabad|Bahria Sports City, Bahria Town Karachi|0|4|None|3150
Islamabad|Shaheed Millat Road, Karachi|0|3|None|1602
Islamabad|Gulistan-e-Jauhar, Karachi|0|6|None|3600
Islamabad|Bahria Town - Ali Block, Bahria Town - Precinct 12|0|3|None|1125
Islamabad|Bahria Town - Precinct 10-B, Bahria Town Karachi|0|3|None|1368
Islamabad|Shahra-e-Qaideen, Karachi|0|4|None|2097
Islamabad|Gulistan-e-Jauhar - Block 7, Gulistan-e-Jauhar|0|3|None|1404
Islamabad|North Karachi - Sector 10, North Karachi|0|4|None|1080
Islamabad|PCSIR Housing Society, Scheme 33 - Sector 24-A|0|2|None|846
Islamabad|SMCHS - Sindhi Muslim Society, Jamshed Town|0|4|None|1350
Islamabad|Bahria Town - Precinct 9, Bahria Town Karachi|0|5|None|4500
Islamabad|Bahria Town - Precinct 8, Bahria Town Karachi|0|5|None|2250
Islamabad|Bahria Heights, Bahria Town Karachi|0|2|None|1098
Islamabad|Bahria Heights, Bahria Town Karachi|0|2|None|1098
Islamabad|Bahria Town - Precinct 4, Bahria Town Karachi|0|0|None|4500
Islamabad|Bahria Town - Precinct 1, Bahria Town Karachi|0|5|None|2448
Islamabad|DHA Phase 2 Extension, DHA Defence|0|2|None|900
Islamabad|Bahria Town - Precinct 7, Bahria Town Karachi|0|6|None|9000
Islamabad|HMR Waterfront, DHA Phase 8|0|1|None|909
Islamabad|HMR Waterfront, DHA Phase 8|0|1|None|1080
Islamabad|HMR Waterfront, DHA Phase 8|0|1|None|1089
Islamabad|HMR Waterfront, DHA Phase 8|0|2|None|1422
Islamabad|HMR Waterfront, DHA Phase 8|0|2|None|1449
Islamabad|Gulshan-e-Iqbal, Gulshan-e-Iqbal Town|0|2|None|999
Islamabad|Gulistan-e-Jauhar, Karachi|0|2|None|1098
Islamabad|Gulistan-e-Jauhar, Karachi|0|6|None|3600
Islamabad|Gulistan-e-Jauhar - Block 3, Gulistan-e-Jauhar|0|9|None|2160
Islamabad|Emaar Reef Towers, Emaar Crescent Bay|0|4|None|3600
Islamabad|Bahria Town - Precinct 1, Bahria Town Karachi|0|4|None|2448
Islamabad|HMR Waterfront, DHA Phase 8|0|2|None|1422
Islamabad|Gulistan-e-Jauhar - Block 3-A, Gulistan-e-Jauhar|0|3|None|1449
Islamabad|Daniyal Residency, Scheme 33|0|2|None|1098
Islamabad|Gulistan-e-Jauhar, Karachi|0|3|None|1449
Islamabad|Shaheed Millat Road, Karachi|0|3|None|1746
Islamabad|DHA Phase 4, DHA Defence|0|4|None|2700
Islamabad|Bahria Town - Precinct 6, Bahria Town Karachi|0|5|None|2250
Islamabad|Gulshan-e-Kaneez Fatima, Scheme 33|0|2|None|1152
Islamabad|Bahria Paradise - Precinct 51, Bahria Paradise|0|5|None|4500
Islamabad|Gulshan-e-Iqbal - Block 13/D-1, Gulshan-e-Iqbal|0|2|None|1080
Islamabad|Bahria Sports City, Bahria Town Karachi|0|4|None|3150
Islamabad|Bahria Town - Precinct 27, Bahria Town Karachi|0|3|None|2115
Islamabad|Bahria Town - Precinct 27, Bahria Town Karachi|0|3|None|1125
Islamabad|DHA Phase 6, DHA Defence|0|6|None|4500
Islamabad|HMR Waterfront, DHA Phase 8|0|2|None|1449
Islamabad|Askari 6, Malir Cantonment|0|5|None|3375
Islamabad|Askari 5 - Sector J, Askari 5|0|5|None|3375
Islamabad|Askari 5 - Sector J, Askari 5|0|5|None|3375
Islamabad|Askari 5, Malir Cantonment|0|4|None|2799
Islamabad|Sector 25-A - Punjabi Saudagar Multi Purpose Society, Scheme 33 - Sector 25-A|0|4|None|1080
Islamabad|DHA Phase 7 Extension, DHA Defence|0|3|None|900
Islamabad|DHA Phase 7, DHA Defence|0|5|None|4500
Islamabad|Roomi Residency, Malir|0|3|None|1674
Islamabad|Federal B Area - Block 9, Federal B Area|0|3|None|1998
Islamabad|Bahria Town - Precinct 7, Bahria Town Karachi|0|10|None|9000
Islamabad|DHA Phase 6, DHA Defence|0|2|None|954
Islamabad|North Nazimabad - Block L, North Nazimabad|0|2|None|1098
Islamabad|North Nazimabad - Block L, North Nazimabad|0|3|None|1701
Islamabad|DHA Phase 6, DHA Defence|0|6|None|5994
Islamabad|DHA Phase 6, DHA Defence|0|5|None|4500
Islamabad|Gulshan-e-Maymar - Sector Q, Gulshan-e-Maymar|0|4|None|1080
Islamabad|DHA Phase 6, DHA Defence|0|6|None|9000
Islamabad|DHA Phase 1, DHA Defence|0|6|None|6975
Islamabad|DHA Phase 6, DHA Defence|0|6|None|4500
Islamabad|DHA Phase 6, DHA Defence|0|6|None|5400
Islamabad|DHA Phase 8, DHA Defence|0|5|None|5994
Islamabad|DHA Phase 8, DHA Defence|0|6|None|1800
Islamabad|DHA Phase 6, DHA Defence|0|9|None|9000
Islamabad|DHA Phase 5, DHA Defence|0|7|None|5400
Islamabad|DHA Phase 8, DHA Defence|0|3|None|1800
Islamabad|Falcon Complex New Malir, Malir|0|5|None|4500
Islamabad|Bahria Town - Precinct 1, Bahria Town Karachi|0|5|None|2448
Islamabad|HMR Waterfront, DHA Phase 8|0|1|None|1098
Islamabad|Falcon Complex New Malir, Malir|0|4|None|3150
Islamabad|Capital Cooperative Housing Society, Scheme 33 - Sector 35-A|0|6|None|2160
Islamabad|Gulshan-e-Iqbal - Block 3, Gulshan-e-Iqbal|0|3|None|2160
Islamabad|DHA Phase 8 - Zone A, DHA Phase 8|0|5|None|4500
Islamabad|DHA Phase 8, DHA Defence|0|5|None|5994
Islamabad|Askari 5 - Sector J, Askari 5|0|3|None|25965
Islamabad|HMR Waterfront, DHA Phase 8|0|2|None|1368
Islamabad|DHA Phase 7 Extension, DHA Defence|0|3|None|1098
Islamabad|PECHS, Jamshed Town|0|2|None|900
Islamabad|Gulistan-e-Jauhar - Block 3-A, Gulistan-e-Jauhar|0|4|None|1800
Islamabad|Karachi Administration Employees Society, Jamshed Town|0|4|None|1260
Islamabad|Karachi Administration Employees Society, Jamshed Town|0|4|None|1260
Islamabad|Sanober Twin Tower, Saadi Road|0|2|None|1098
Islamabad|DHA Phase 5, DHA Defence|0|5|None|4500
Islamabad|Bahria Town - Precinct 11-A, Bahria Town - Precinct 11|0|3|None|1368
Islamabad|DHA Phase 8, DHA Defence|0|6|None|4500
Islamabad|Bahria Town - Precinct 11-A, Bahria Town - Precinct 11|0|3|None|1800
Islamabad|DHA Phase 4, DHA Defence|0|6|None|4500
Islamabad|PECHS Block 3, PECHS|0|4|None|2250
Islamabad|Garden East, Jamshed Town|0|4|None|1998
Islamabad|PECHS Block 2, PECHS|0|0|None|1800
Islamabad|Falcon Complex New Malir, Malir|0|5|None|4500
Islamabad|Bahria Town - Precinct 9, Bahria Town Karachi|0|6|None|4500
Islamabad|Askari 5 - Sector J, Askari 5|0|3|None|2700
Islamabad|Askari 6, Malir Cantonment|0|5|None|3375
Islamabad|Bahria Town - Precinct 1, Bahria Town Karachi|0|5|None|2448
Islamabad|Askari 5 - Sector J, Askari 5|0|3|None|2700
Islamabad|Askari 5 - Sector H, Askari 5|0|5|None|3843
Islamabad|Askari 6, Malir Cantonment|0|5|None|3375
Islamabad|Askari 5 - Sector J, Askari 5|0|5|None|3375
Islamabad|Gulistan-e-Jauhar - Block 8, Gulistan-e-Jauhar|0|4|None|1080
Islamabad|HMR Waterfront, DHA Phase 8|0|2|None|1359
Islamabad|DHA Phase 5, DHA Defence|0|6|None|4500
Islamabad|Bahria Sports City, Bahria Town Karachi|0|4|None|3150
Islamabad|Metrovil Colony - Block 3/1, Metrovil Colony|0|8|None|810
Islamabad|Scheme 33, Karachi|0|6|None|2160
Islamabad|Scheme 33, Karachi|0|4|None|1080
Islamabad|Gulshan-e-Iqbal - Block 2, Gulshan-e-Iqbal|0|4|None|2160
Islamabad|Allama Iqbal Road, PECHS|0|3|None|1404
Islamabad|Gwalior Cooperative Housing Society, Scheme 33|0|2|None|864
Islamabad|DHA Phase 6, DHA Defence|0|6|None|9000
Islamabad|Bahria Town - Precinct 6, Bahria Town Karachi|0|5|None|2250
Islamabad|Karachi University Housing Society, Scheme 33|0|3|None|1224
Islamabad|Bahria Town - Precinct 6, Bahria Town Karachi|0|5|None|2250
Islamabad|Gulzar-e-Hijri, Scheme 33|0|2|None|999
Islamabad|Gulzar-e-Hijri, Scheme 33|0|2|None|747
Islamabad|Falcon Complex New Malir, Malir|0|5|None|3150
Islamabad|DHA Phase 8, DHA Defence|0|6|None|9000
Islamabad|DHA Phase 8, DHA Defence|0|6|None|9000
Islamabad|Callachi Cooperative Housing Society, Karachi|0|4|None|2133
Islamabad|Callachi Cooperative Housing Society, Karachi|0|5|None|2700
Islamabad|Bahria Sports City, Bahria Town Karachi|0|4|None|3150
Islamabad|Bahria Heights, Bahria Town Karachi|0|2|None|1098
Islamabad|DHA Phase 6, DHA Defence|0|7|None|18000
Islamabad|Bahria Town - Precinct 1, Bahria Town Karachi|0|5|None|2250
Islamabad|Bahria Town - Precinct 31, Bahria Town Karachi|0|3|None|2115
Islamabad|DHA Phase 6, DHA Defence|0|7|None|4500
Islamabad|DHA Phase 6, DHA Defence|0|6|None|4500
Islamabad|Gulshan-e-Iqbal - Block 13/D-1, Gulshan-e-Iqbal|0|3|None|3600
Islamabad|Gulshan-e-Iqbal - Block 5, Gulshan-e-Iqbal|0|3|None|2160
Islamabad|Gulshan-e-Iqbal - Block 1, Gulshan-e-Iqbal|0|3|None|2160
Islamabad|Gulistan-e-Jauhar - Block 7, Gulistan-e-Jauhar|0|3|None|2160
Islamabad|DHA Phase 6, DHA Defence|0|5|None|4500
Islamabad|Scheme 33, Karachi|0|3|None|1449
Islamabad|Bahria Town - Precinct 27, Bahria Town Karachi|0|3|None|2115
Islamabad|DHA Phase 8 - Zone A, DHA Phase 8|0|6|None|4500
Islamabad|DHA Phase 8 - Zone A, DHA Phase 8|0|5|None|18000
Islamabad|Gulistan-e-Jauhar - Block 13, Gulistan-e-Jauhar|0|3|None|1197
Islamabad|Bahria Apartments, Bahria Town Karachi|0|4|None|3600
Islamabad|Bahria Apartments, Bahria Town Karachi|0|3|None|2700
Islamabad|Bahria Apartments, Bahria Town Karachi|0|2|None|954
Islamabad|Bahadurabad, Gulshan-e-Iqbal Town|0|5|None|2250
Islamabad|Bahadurabad, Gulshan-e-Iqbal Town|0|3|None|2196
Islamabad|Askari 5 - Sector J, Askari 5|0|5|None|3375
Islamabad|DHA Phase 6, DHA Defence|0|5|None|4500
Islamabad|Askari 5 - Sector J, Askari 5|0|3|None|2700
Islamabad|Bahria Town - Precinct 27, Bahria Town Karachi|0|3|None|2115
Islamabad|Bahria Town - Precinct 10-A, Bahria Town Karachi|0|3|None|1800
Islamabad|Bahria Sports City, Bahria Town Karachi|0|4|None|3150
Islamabad|Emaar Crescent Bay, DHA Phase 8|0|3|None|99
Islamabad|DHA Phase 8, DHA Defence|0|5|None|4500
Islamabad|DHA Phase 8, DHA Defence|0|7|None|4500
Islamabad|DHA Phase 8, DHA Defence|0|5|None|4500
Islamabad|DHA Phase 8, DHA Defence|0|6|None|4500
Islamabad|Ahsan Dreamland, Scheme 33|0|4|None|1800
Islamabad|DHA Phase 6, DHA Defence|0|5|None|5400
Islamabad|Gulistan-e-Jauhar - Block 15, Gulistan-e-Jauhar|0|3|None|1350
Islamabad|Gulistan-e-Jauhar - Block 14, Gulistan-e-Jauhar|0|3|None|1404
Islamabad|Gulshan-e-Iqbal - Block 1, Gulshan-e-Iqbal|0|6|None|2160
Islamabad|DHA Phase 6, DHA Defence|0|2|None|1800
Islamabad|Al Minal Tower, Gulistan-e-Jauhar - Block 3|0|3|None|1602
Islamabad|Bahria Town - Precinct 27, Bahria Town Karachi|0|3|None|2070
Islamabad|Gulistan-e-Jauhar - Block 14, Gulistan-e-Jauhar|0|3|None|1701
Islamabad|Gulistan-e-Jauhar - Block 12, Gulistan-e-Jauhar|0|2|None|801
Islamabad|Gulshan-e-Iqbal - Block 10-A, Gulshan-e-Iqbal|0|2|None|846
Islamabad|Nazimabad 2 - Block F, Nazimabad 2|0|3|None|1080
Karachi|DHA Defence Phase 2, DHA Defence|0|5|None|4500
Karachi|Cube Apartments, Bahria Enclave|0|1|None|1080
Karachi|DHA Defence Phase 2, DHA Defence|0|6|None|4500
Karachi|Bahria Enclave - Sector C1, Bahria Enclave|0|1|None|878
Karachi|Bahria Enclave, Bahria Town|0|3|None|1125
Karachi|DHA Defence Phase 2, DHA Defence|0|5|None|4500
Karachi|F-8/3, F-8|0|5|None|9000
Karachi|G-10, Islamabad|0|4|None|1642
Karachi|F-11/2, F-11|0|9|None|5850
Karachi|G-13, Islamabad|0|4|None|990
Karachi|DHA Defence Phase 2, DHA Defence|0|5|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|5|None|4500
Karachi|Faisal Town - F-18, Islamabad|0|5|None|1125
Karachi|F-6/3, F-6|0|6|None|24300
Karachi|F-8, Islamabad|0|5|None|3600
Karachi|F-7/3, F-7|0|5|None|5850
Karachi|F-6, Islamabad|0|5|None|5400
Karachi|Faisal Town - F-18, Islamabad|0|6|None|1800
Karachi|G-13/1, G-13|0|5|None|900
Karachi|Faisal Town - F-18, Islamabad|0|5|None|1125
Karachi|G-13/1, G-13|0|6|None|2250
Karachi|DHA Defence Phase 2, DHA Defence|0|6|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|5|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|7|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|6|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|5|None|4500
Karachi|Cube Apartments, Bahria Enclave|0|1|None|1080
Karachi|DHA Defence Phase 2, DHA Defence|0|6|None|4500
Karachi|Bahria Enclave - Sector C1, Bahria Enclave|0|1|None|878
Karachi|Bahria Enclave, Bahria Town|0|3|None|1125
Karachi|DHA Defence Phase 2, DHA Defence|0|5|None|4500
Karachi|F-8/3, F-8|0|5|None|9000
Karachi|G-10, Islamabad|0|4|None|1642
Karachi|F-11/2, F-11|0|9|None|5850
Karachi|G-13, Islamabad|0|4|None|990
Karachi|DHA Defence Phase 2, DHA Defence|0|5|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|5|None|4500
Karachi|Faisal Town - F-18, Islamabad|0|5|None|1125
Karachi|F-6/3, F-6|0|6|None|24300
Karachi|F-8, Islamabad|0|5|None|3600
Karachi|F-7/3, F-7|0|5|None|5850
Karachi|F-6, Islamabad|0|5|None|5400
Karachi|Faisal Town - F-18, Islamabad|0|6|None|1800
Karachi|G-13/1, G-13|0|5|None|900
Karachi|Faisal Town - F-18, Islamabad|0|5|None|1125
Karachi|G-13/1, G-13|0|6|None|2250
Karachi|DHA Defence Phase 2, DHA Defence|0|6|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|5|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|7|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|6|None|4500
Karachi|Bahria Enclave - Sector C1, Bahria Enclave|0|1|None|810
Karachi|DHA Defence Phase 2, DHA Defence|0|7|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|5|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|6|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|6|None|4500
Karachi|Margalla Town Phase 2, Margalla Town|0|7|None|2092
Karachi|Bahria Enclave - Sector G, Bahria Enclave|0|5|None|1800
Karachi|PHAF Officers Residencia, Kuri Road|0|7|None|1800
Karachi|I-11, Islamabad|0|4|None|990
Karachi|I-14/1, I-14|0|4|None|1350
Karachi|DHA Defence Phase 2, DHA Defence|0|5|None|4500
Karachi|Mall of Islamabad, Blue Area|0|1|None|1192
Karachi|I-10, Islamabad|0|5|None|1350
Karachi|Faisal Margalla City, B-17|0|4|None|1125
Karachi|Faisal Margalla City, B-17|0|2|None|1575
Karachi|F-11, Islamabad|0|4|None|2790
Karachi|F-7/4, F-7|0|6|None|9000
Karachi|Bahria Town, Islamabad|0|5|None|5400
Karachi|G-13/3, G-13|0|7|None|3150
Karachi|G-13/1, G-13|0|4|None|900
Karachi|G-13/2, G-13|0|8|None|2250
Karachi|G-13/4, G-13|0|4|None|900
Karachi|DHA Defence Phase 2, DHA Defence|0|6|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|6|None|4500
Karachi|G-13/2, G-13|0|5|None|1800
Karachi|DHA Defence Phase 2, DHA Defence|0|5|None|4500
Karachi|F-10, Islamabad|0|6|None|4500
Karachi|Soan Garden - Block H, Soan Garden|0|6|None|2250
Karachi|Bahria Enclave, Bahria Town|0|3|None|1710
Karachi|DHA Defence Phase 2, DHA Defence|0|5|None|4500
Karachi|I-14, Islamabad|0|4|None|1575
Karachi|DHA Phase 2 - Sector E, DHA Defence Phase 2|0|5|None|4500
Karachi|DHA Phase 2 - Sector A, DHA Defence Phase 2|0|6|None|4500
Karachi|D-12/4, D-12|0|3|None|900
Karachi|Bahria Enclave, Bahria Town|0|5|None|2250
Karachi|Bahria Enclave - Sector N, Bahria Enclave|0|3|None|1125
Karachi|F-7, Islamabad|0|5|None|5850
Karachi|DHA Phase 1 - Sector D, DHA Defence Phase 1|0|5|None|5400
Karachi|Bahria Enclave - Sector C3, Bahria Enclave|0|4|None|2025
Karachi|Capital Residencia, Margalla Hills-2|0|1|None|608
Karachi|DHA Defence Phase 2, DHA Defence|0|7|None|4500
Karachi|Bani Gala, Islamabad|0|4|None|900
Karachi|G-14/4, G-14|0|4|None|1125
Karachi|CBR Town Phase 1 - Block C, CBR Town Phase 1|0|10|None|3195
Karachi|G-6, Islamabad|0|5|None|2205
Karachi|G-6, Islamabad|0|5|None|2025
Karachi|DHA Defence Phase 2, DHA Defence|0|5|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|5|None|2475
Karachi|DHA Defence Phase 2, DHA Defence|0|6|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|6|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|6|None|4500
Karachi|F-10, Islamabad|0|5|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|5|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|5|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|2|None|945
Karachi|G-13, Islamabad|0|3|None|3150
Karachi|Gulberg Greens, Gulberg|0|1|None|765
Karachi|DHA Defence Phase 2, DHA Defence|0|0|None|4500
Karachi|B-17, Islamabad|0|4|None|1125
Karachi|PWD Housing Scheme, Islamabad|0|6|None|3195
Karachi|F-6, Islamabad|0|7|None|21600
Karachi|F-6, Islamabad|0|5|None|4500
Karachi|Bahria Enclave - Sector C, Bahria Enclave|0|1|None|968
Karachi|Bahria Enclave - Sector C, Bahria Enclave|0|1|None|968
Karachi|Bani Gala, Islamabad|0|3|None|1125
Karachi|Kuri Road, Islamabad|0|2|None|1350
Karachi|Lilly Sector - Block A, DHA Valley - Lilly Sector|0|3|None|1800
Karachi|DHA Defence Phase 2, DHA Defence|0|5|None|4500
Karachi|D-17, Islamabad|0|1|None|405
Karachi|D-17, Islamabad|0|1|None|450
Karachi|D-17, Islamabad|0|2|None|900
Karachi|D-17, Islamabad|0|3|None|1530
Karachi|E-11/2, E-11|0|1|None|652
Karachi|MPCHS - Multi Gardens, B-17|0|6|None|2250
Karachi|MPCHS - Block F, MPCHS - Multi Gardens|0|4|None|1125
Karachi|DHA Defence Phase 2, DHA Defence|0|5|None|4500
Karachi|Bahria Enclave - Sector H, Bahria Enclave|0|3|None|1688
Karachi|Bahria Enclave - Sector N, Bahria Enclave|0|5|None|1800
Karachi|Bahria Enclave, Bahria Town|0|1|None|788
Karachi|Maheen Arcade, Bahria Enclave|0|2|None|1238
Karachi|Bahria Town, Islamabad|0|5|None|1575
Karachi|Jinnah Gardens Phase 1, Jinnah Gardens|0|5|None|1575
Karachi|DHA Defence Phase 2, DHA Defence|0|5|None|2250
Karachi|CBR Town Phase 1, CBR Town|0|7|None|1575
Karachi|B-17, Islamabad|0|3|None|1125
Karachi|Bahria Enclave, Bahria Town|0|3|None|2092
Karachi|Bahria Enclave - Sector F, Bahria Enclave|0|1|None|990
Karachi|DHA Defence Phase 1, DHA Defence|0|4|None|1800
Karachi|Bani Gala, Islamabad|0|3|None|1508
Karachi|G-13, Islamabad|0|6|None|4500
Karachi|Naval Farms Housing Scheme, Islamabad|0|7|None|103500
Karachi|F-11, Islamabad|0|3|None|2700
Karachi|B-17, Islamabad|0|4|None|1800
Karachi|MPCHS - Multi Gardens, B-17|0|5|None|1800
Karachi|MPCHS - Multi Gardens, B-17|0|5|None|2250
Karachi|MPCHS - Multi Gardens, B-17|0|5|None|2250
Karachi|MPCHS - Multi Gardens, B-17|0|5|None|1800
Karachi|B-17, Islamabad|0|3|None|1125
Karachi|B-17, Islamabad|0|4|None|1800
Karachi|MPCHS - Block F, MPCHS - Multi Gardens|0|4|None|1125
Karachi|Bahria Enclave, Bahria Town|0|2|None|1440
Karachi|Bahria Enclave - Sector I, Bahria Enclave|0|3|None|1125
Karachi|Bahria Enclave, Bahria Town|0|3|None|1125
Karachi|G-6/1, G-6|0|4|None|1800
Karachi|Bahria Enclave - Sector C2, Bahria Enclave|0|5|None|2025
Karachi|Karakoram Greens, Gulberg Greens|0|2|None|1552
Karachi|Taramrri, Islamabad|0|2|None|1102
Karachi|DHA Defence Phase 2, DHA Defence|0|6|None|4500
Karachi|Al-Safa Heights, F-11 Markaz|0|3|None|3150
Karachi|Top City 1, Islamabad|0|1|None|405
Karachi|DHA Defence Phase 2, DHA Defence|0|6|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|6|None|4500
Karachi|F-10/1, F-10|0|6|None|4500
Karachi|F-10/1, F-10|0|6|None|9450
Karachi|DHA Defence Phase 2, DHA Defence|0|6|None|4500
